,#Reviews,developer
15058,"1,865",CI Games
15059,210,Heydeck Games
15060,14,Evolutionary Games
15061,59,Artifex Mundi
15062,"14,372",Phosphor Games Studio
15063,119,Gaijin Games
15064,"1,876",Stage 2 Studios
15065,16,Paradox Development Studio
15066,87,Paradox Development Studio
15067,159,11 bit studios
15068,97,"Adam Saltsman, Robin Arnott"
15069,28,Schulenburg Software
15070,66,SCS Software
15071,128,Graveck
15072,"3,293",Krillbite Studio
15073,73,CREATIVE ASSEMBLY
15074,16,Humongous Entertainment
15075,53,Humongous Entertainment
15076,31,Humongous Entertainment
15077,45,Humongous Entertainment
15078,21,Humongous Entertainment
15079,24,QUByte Interactive
15080,44,Winter Wolves
15081,509,Forever Entertainment S. A.
15082,87,Artem Kotov
15083,524,Visual Entertainment And Technologies
15084,68,Targem Games
15085,"2,327",Over The Moon
15086,29,Arctic Anteater
15087,22,Wastelands Interactive
15088,60,Noble Empire Corp.
15089,14,Nowhere Studios
15090,891,The Game Kitchen
15091,67,Angry Mob Games
15092,473,Onson Soft
15093,521,Toxic Games
15094,"1,941",Chris Sawyer Productions
15095,"2,759",Chris Sawyer Productions
15096,"12,273",Noble Empire Corp.
15097,"3,665",Secret Exit Ltd.
15098,303,candyrocketstudio
15099,328,VIS - Visual Imagination Software
15100,898,Press Play
15101,48,Smolders
15102,"1,220",Vagabond Dog
15103,51,Magnetic Realms
15104,128,InsGames
15105,53,
15106,592,Nomad Games
15107,91,Sproing
15108,14,RosePortal Games
15109,258,Peoleo Entertainment
15110,20,Evilized Productions
15111,23,Paradox Development Studio
15112,13,Paradox Development Studio
15113,723,"BitMonster, Inc."
15114,46,Steve Jarman
15115,130,Bedtime Digital Games
15116,684,"Nova Dimension, Naga Entertainment"
15117,399,Mimimi Productions
15118,233,b-alive gmbh
15119,27,Gamepires
15120,28,Dancing Dragon Games
15121,273,TML-Studios
15122,"4,226","KOEI TECMO GAMES CO., LTD."
15123,64,Centauri Production
15124,100,Hapa Games
15125,34,Positech Games
15126,11,Ronimo Games
15127,55,Dovetail Games
15128,290,Longbow Games
15129,"2,419",Digital Happiness
15130,298,Artifex Mundi
15131,29,Digital Happiness
15132,11,Micro Factory Games
15133,66,The Alpha Company
15134,72,SmiteWorks USA LLC
15135,"1,560",Mirillis
15136,450,Big Finish Games
15137,10,Pointscape
15138,833,Grip Games
15139,207,BattleGoat Studios
15140,11,Argo Games
15141,26,Terminal Reality
15142,44,Beavis Soft
15143,60,3D Realms
15144,18,Redwood Games
15145,24,3D Realms (Apogee Software)
15146,12,Cateia Games
15147,490,Abstraction Games
15148,"1,166","Croteam, Alligator Pit"
15149,76,GRIP Digital s.r.o.
15150,"10,199","Masangsoft, Inc."
15151,354,MoaCube
15152,32,Digital Reality
15153,55,Digital Reality
15154,76,Humongous Entertainment
15155,14,Humongous Entertainment
15156,13,Humongous Entertainment
15157,100,Humongous Entertainment
15158,76,Humongous Entertainment
15159,116,TawStudio Entertainment
15160,212,Iron Bit
15161,55,OPQAM
15162,34,"Holy Warp, Black Wing Foundation"
15163,"2,638",Big Robot Ltd
15164,61,Nick Donnelly
15165,148,Excalibur
15166,50,Apeiron
15167,187,Apeiron
15168,23,Bohemia Interactive
15169,30,Ticonblu
15170,241,souvenir circ.
15171,34,Eko Software
15172,89,Eagle Dynamics SA
15173,139,Blue Mammoth Games
15174,12,Wingware
15175,28,"Saturn-plus, Orion"
15176,68,1C Entertainment
15177,93,Altar Interactive
15178,167,DVS
15179,58,"Sir-Tech, Madlab Software"
15180,133,Creat Studio
15181,83,Atapki
15182,26,"Alawar, Whalebox Studio"
15183,145,Trese Brothers
15184,36,Dovetail Games - Trains
15185,369,Wadjet Eye Games
15186,41,"RedLynx, in collaboration with  Ubisoft Shanghai"
15187,"1,543","RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev"
15188,38,Revistronic
15189,45,Black Cactus
15190,305,Dirigo Games
15191,41,Aartform Games
15192,222,Supersonic Software
15193,86,Microids
15194,168,K-D Lab
15195,85,Gremlin Interactive
15196,"1,015",Eutechnyx
15197,408,Artifex Mundi
15198,309,Hippomancer
15199,13,Hippomancer
15200,"20,961","FromSoftware, Inc"
15201,150,Broken Rules
15202,25,Humongous Entertainment
15203,30,Humongous Entertainment
15204,103,Humongous Entertainment
15205,254,BumpkinBrothers
15206,390,DL Softworks
15207,426,Humongous Entertainment
15208,204,Humongous Entertainment
15209,62,Gogii Games
15210,23,Astral Byte Ltd.
15211,"1,597",Digital Tentacle
15212,151,Microids
15213,97,Microids
15214,74,Microids
15215,"1,159",Infinite Monkeys Entertainment Ltd.
15216,"6,708",Eugen Systems
15217,75,WildTangent
15218,11,Wild Shadow Studios
15219,"1,358",GolemLabs
15220,86,Cuve Games
15221,45,DMD Enterprise
15222,33,"Shindenken, EXTREME"
15223,14,"Amaranth Games, LLC"
15224,54,Faravid Interactive
15225,61,Microblast Games
15226,"1,130",Microblast Games
15227,130,Winter Wolves
15228,382,Forever Entertainment S. A.
15229,"3,418",Stridemann
15230,295,"Arcen Games, LLC"
15231,43,Outrage Entertainment
15232,211,Silk Games
15233,21,Icarus Games
15234,64,Slak Games
15235,64,Gogii Games
15236,38,Gogii Games
15237,26,Rogue Earth LLC
15238,80,Slitherine Ltd.
15239,100,"Yuisy, Exkee"
15240,357,Opus
15241,25,GTGD
15242,"2,975","Vanguard Games, 343 Industries"
15243,290,XGen Studios
15244,375,Forboding Angel
15245,13,Leadwerks Software
15246,190,Alawar
15247,17,Gamebell Studio
15248,142,TML-Studios
15249,22,"Stephane Valverde, Leslie Valverde"
15250,44,Inmatrix LTD
15251,34,Gogii Games
15252,140,48h Studio
15253,51,Gogii Games
15254,258,Born Ready Games
15255,"2,152","Traveller's Tales, Feral Interactive (Mac)"
15256,66,Lesta Studio
15257,117,Teyon
15258,172,Easy Co
15259,58,Gogii Games
15260,49,Gogii Games
15261,600,Ino-Co Plus
15262,27,Dovetail Games - Trains
15263,"1,252",Klei Entertainment
15264,222,Cranberry Production
15265,284,Subsoap
15266,35,Jarhead Games
15267,410,Artifex Mundi
15268,191,Nikita
15269,131,Plastic Reality Technologies
15270,57,CrioLand
15271,28,1C Entertainment
15272,72,K-D Lab
15273,18,"World-Loom, Nitreal"
15274,410,David Amador
15275,36,Bongfish GmbH
15276,17,Dovetail Games
15277,104,CREATIVE ASSEMBLY
15278,69,SITER SKAIN
15279,14,FAKT Software Gmbh
15280,178,Eric Provan - Ayyo Games
15281,"1,818",Knuckle Cracker
15282,30,Ubisoft
15283,26,Komar Games
15284,92,Phoenix Online Studios
15285,10,Independent Arts Software
15286,71,Sproing
15287,25,Sproing
15288,11,Independent Arts Software
15289,28,Sproing
15290,31,Neutron Games GmbH
15291,18,Radon Labs GmbH
15292,221,Epixx.org
15293,610,Nerd Kingdom Inc.
15294,153,MagicalTimeBean
15295,"2,184",Blackpowder Games
15296,53,Paradox Development Studio
15297,13,Paradox Development Studio
15298,21,Paradox Development Studio
15299,11,Paradox Development Studio
15300,256,Burut CT
15301,27,Curve Studios
15302,12,Primate Labs Inc.
15303,211,Volition
15304,297,DolphinBarn
15305,"3,101",Wyrmbyte
15306,62,Targem Games
15307,50,"Asobo Studio, Hip Games"
15308,52,Infogames Europe SA
15309,91,Computerhouse
15310,62,Strategy First
15311,345,White Giant RPG Studios
15312,23,Dovetail Games
15313,14,Bytes of Learning
15314,99,Aldorlea Games
15315,80,Silden
15316,"1,033",Targem Games
15317,412,Targem Games
15318,123,Targem Games
15319,745,Tortuga Team
15320,"6,118",Thomas Bowker
15321,35,Sherman3D
15322,31,bitSmith Games
15323,"2,446",Vlambeer
15324,272,Doragon Entertainment
15325,12,"Cypress Inheritance, LLC"
15326,"2,341",Zenith Blue
15327,290,Snowed In Studios
15328,16,Colossal Order Ltd.
15329,88,United Independent Entertainment GmbH
15330,149,Squinkifer Productions
15331,63,Klei Entertainment
15332,717,"Daedalic Entertainment, Irresponsible Games"
15333,10,NAMCO BANDAI Studio Inc.
15334,102,Last Dimension
15335,"1,750",Matt Roszak
15336,"2,039",Nomad Games
15337,163,BANDAI NAMCO Studio Inc.
15338,40,Dovetail Games
15339,58,Deadly Red Cube
15340,20,BluBee Games
15341,52,XeniosVision
15342,209,Soldak Entertainment
15343,47,Cateia Games
15344,831,"Damian Sommer, Emily Carroll"
15345,744,SCS Software
15346,99,ALLPlayer Group Ltd.
15347,"2,977",Smoking WOLF
15348,222,VipaGames
15349,112,Niffler Ltd.
15350,80,"Headup Games, Silent Dreams"
15351,461,Chaosoft Games
15352,30,Eutechnyx
15353,42,"Amaranth Games, LLC"
15354,99,"Red Dot Games, PlayWay S.A."
15355,221,Hexage
15356,174,Liminal Games
15357,38,Chronic Logic
15358,"3,347",Serellan LLC
15359,251,Parallax
15360,344,Graviteam
15361,33,Totem Games
15362,310,Sunlight Games
15363,373,Rail Slave Games
15364,52,Paweł Mogiła
15365,79,Nival
15366,149,Nival
15367,99,Voxler Games
15368,280,Laughing Jackal LTD
15369,286,Screaming Bee
15370,93,GTGD
15371,20,Cateia Games
15372,"1,661",Arc System Works
15373,"1,208",Limasse Five
15374,480,Akella
15375,44,Milepost Simulations
15376,12,Paradox Development Studio
15377,15,Paradox Development Studio
15378,"21,034",Krillbite Studio
15379,453,Eversim
15380,826,Rake in Grass
15381,173,Sakura River Interactive
15382,190,Flump Studios
15383,92,Humongous Entertainment
15384,115,South East Games
15385,"1,391","WayForward, Abstraction Games"
15386,309,Stardock Entertainment
15387,337,Ultra Runaway Games
15388,129,Xiotex Studios Ltd
15389,"2,115",Ubisoft
15390,26,Team 6 Studios
15391,31,Team 6 Studios
15392,559,State of Play Games
15393,105,FUN Creators
15394,"3,075","PlayWay S.A., Red Dot Games"
15395,20,Bloober Team SA
15396,161,Eagle Dynamics SA
15397,175,Project Whitecard Studios Inc.
15398,787,Altar Games
15399,507,Sweet Dog Studios
15400,75,Ranmantaru Games
15401,"1,631",Ragequit Corporation
15402,"3,517",Double Fine Productions
15403,68,Tale of Tales
15404,"13,338","Elias Viglione, Jussi Kukkonen"
15405,493,Avidly Wild Games
15406,256,Jason Rohrer
15407,302,Mighty Rabbit Studios
15408,254,Oxide Games
15409,32,Dovetail Games
15410,73,BumpkinBrothers
15411,80,Rage Software
15412,27,Revultive Games
15413,31,KrossRails
15414,139,Arc System Works
15415,272,Rage Software
15416,34,Sumom Games
15417,135,"THQ Nordic, Mind Over Matter Studios"
15418,"5,911",Alan Edwardes
15419,"3,574",Ironhide Game Studio
15420,33,Umix
15421,250,
15422,136,Mindware Studios
15423,537,Interdimensional Games Inc
15424,901,Ignatus Zuk and Gonzalo Villagomez
15425,222,United Independent Entertainment GmbH
15426,512,United Independent Entertainment GmbH
15427,74,Paradox Development Studio
15428,64,Paradox Development Studio
15429,15,Clickteam
15430,440,Orthogonal Games
15431,10,2x2 Games
15432,38,Eugen Systems
15433,"1,190",Nival
15434,234,SCS Software
15435,255,Teknopants
15436,454,Days of Wonder
15437,"1,752",MR-Software GbR
15438,286,Spearhead Games
15439,"2,377",Blue Bottle Games
15440,10,Ronimo Games
15441,14,Ronimo Games
15442,75,"Curve Digital, FuturLab"
15443,740,WildTangent
15444,15,Coffee Stain Studios
15445,282,2DArray
15446,18,Dreamatrix
15447,"2,117",Netcore Games
15448,"3,327",Demiurge Studios
15449,16,Haemimont Games
15450,503,Awesome Games Studio
15451,989,Illwinter Game Design
15452,"22,995",Cryptic Studios
15453,386,Clickteam
15454,788,TML-Studios
15455,64,Linked Dimensions
15456,146,
15457,"4,547",Panzar Studio
15458,"1,361",Daedalic Entertainment
15459,27,Soulid Studio
15460,63,Songquito UG
15461,224,"Fantasy Flight Publishing, Inc."
15462,198,Wales Interactive
15463,179,PlayWay S.A.
15464,277,Storybird
15465,109,Darkling Room
15466,33,Darkling Room
15467,138,Alawar
15468,114,8888888 LABS
15469,247,PolyPusher Studios
15470,183,Axis Game Factory LLC
15471,721,Xtal Sword
15472,17,"Codemasters Racing, Feral Interactive (Mac)"
15473,35,"Codemasters Racing, Feral Interactive (Mac)"
15474,36,Aartform
15475,253,
15476,77,TORaIKI
15477,193,The Tiniest Shark
15478,331,Deck 13
15479,24,"Ironclad Games, Stardock Entertainment"
15480,"1,712",Mixamo
15481,26,Dovetail Games
15482,49,Aerosoft GmbH
15483,"1,084",JoWooD Vienna
15484,802,"SkyBox Labs, Forgotten Empires"
15485,64,Waterlily Games
15486,101,NAMCO BANDAI Games
15487,19,"Codemasters Racing, Feral Interactive (Mac)"
15488,10,
15489,11,505 Games
15490,10,505 Games
15491,25,505 Games
15492,99,Spiderweb Software
15493,"1,865",
15494,16,Ronimo Games
15495,"52,722",No More Room in Hell Team
15496,31,Pieces Interactive
15497,"2,537",
15498,"1,287",Gravity Interactive
15499,59,Reality Pump
15500,252,Reality Pump Studios
15501,58,"Red Dot Games, PLAY"
15502,33,FireFly Studios
15503,179,KING Art
15504,25,
15505,783,"Koboldgames, Daedalic Entertainment"
15506,"2,919",FarSight Studios
15507,28,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)"
15508,68,Firebrand Games
15509,12,Studio Bean
15510,"1,488",
15511,302,Noumena Studios
15512,"2,994",Ninja Theory
15513,"6,191",CyberConnect2 Co. Ltd.
15514,553,Milestone S.r.l.
15515,16,Coffee Stain Studios
15516,676,Daedalic Entertainment
15517,"1,912",BeautiFun Games
15518,"1,263",Topware Interactive
15519,"5,075",Positech Games
15520,172,"Alexey Bokulev, Snowbird Games"
15521,89,Nomad Games
15522,12,NeocoreGames
15523,295,Team Reptile
15524,142,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)"
15525,285,Bohemia Interactive
15526,141,Nocturnal works
15527,52,Lucky Frame
15528,"1,470",Carlsen Games
15529,506,ClockStone
15530,18,Dovetail Games
15531,"29,152",Galactic Cafe
15532,151,InterWave Studios
15533,20,"Haemimont Games, Feral Interactive (Mac)"
15534,73,The Sims Studio
15535,714,Cyberdreams
15536,56,Mad Orange
15537,"1,486",sparsevector
15538,"2,542","SNK Games, Elemental Games, Katauri Interactive"
15539,"1,107",Daedalic Entertainment
15540,90,Animation Arts
15541,47,Kylotonn Entertainment
15542,"1,913",Cherry Pop Games
15543,21,Test3 Projects
15544,"2,118",Gamepires
15545,237,"Arcen Games, LLC"
15546,"2,846",Vertigo Gaming Inc.
15547,13,Hashbang Games
15548,54,Paradox Development Studio
15549,"1,275",5th Cell Media
15550,535,Nival
15551,"3,146","Mine Loader Software Co., Ltd."
15552,12,"Mine Loader Software Co., Ltd."
15553,11,Dovetail Games
15554,12,Zen Studios
15555,31,NeocoreGames
15556,183,Zachtronics
15557,"1,125",Tate Multimedia
15558,23,ARTDINK
15559,108,Impromptu Games
15560,377,Zombie Studios
15561,176,"Abstraction Games, The Bitmap Brothers"
15562,11,Ronimo Games
15563,11,Ronimo Games
15564,"1,159",Daedalic Entertainment
15565,"24,677",CREATIVE ASSEMBLY
15566,82,Belsimtek
15567,215,CREATIVE ASSEMBLY
15568,"2,676",
15569,"27,408",Starbreeze Studios AB
15570,84,"Codemasters Racing, Feral Interactive (Mac)"
15571,"28,673",Red Barrels
15572,279,Santa Ragione
15573,48,ShadowShifters
15574,846,"SEGA Studios Australia, Feral Interactive (Mac)"
15575,15,Dovetail Games
15576,14,Coffee Stain Studios
15577,20,777 Studios
15578,"1,076",Iron Galaxy
15579,"9,887",Ubisoft Toronto
15580,46,Ubisoft Toronto
15581,85,Lab Zero Games
15582,"9,380",Lab Zero Games
15583,"2,496",Michael Todd Games
15584,44,Dovetail Games
15585,290,"Double Eleven, Q-Games Ltd."
15586,"1,213",Spark Unlimited
15587,11,Spark Unlimited
15588,234,Firaxis Games
15589,72,Digital Leisure Inc.
15590,"2,866",WayForward
15591,64,Paradox Development Studio
15592,19,Dovetail Games
15593,"1,312",Team17 Digital Ltd
15594,"96,541",
15595,11,"Haemimont Games, Feral Interactive (Mac)"
15596,"1,090","Firaxis Games, Aspyr (Mac), Aspyr (Linux)"
15597,20,Gaijin Games
15598,475,Two Tribes
15599,86,Gaijin Games
15600,32,"Codemasters Racing, Feral Interactive (Mac)"
15601,748,Test3 Projects
15602,22,Blinkworks Media
15603,59,Dovetail Games
15604,11,"Haemimont Games, Feral Interactive (Mac)"
15605,"6,854",Harebrained Schemes
15606,321,Games Distillery s.r.o.
15607,10,Ronimo Games
15608,968,Zen Studios
15609,311,17-BIT
15610,169,Crafty Studios
15611,14,Paradox Development Studio
15612,14,Star Gem Inc.
15613,"3,796",Zero Point Software
15614,"1,320",Ian Campbell
15615,29,SpikySnail
15616,46,Hello Games
15617,55,Hello Games
15618,11,Paradox Development Studio
15619,28,Paradox Development Studio
15620,14,Paradox Development Studio
15621,212,The Sims Studio
15622,25,Coffee Stain Studios
15623,"3,533",Stainless Games
15624,36,"Codemasters Racing, Feral Interactive (Mac)"
15625,16,MeshTools
15626,14,G-TraX
15627,18,Ronimo Games
15628,"1,427",Behold Studios
15629,654,Iron Galaxy Studios
15630,"6,442",Coffee Stain Studios
15631,15,MeshTools
15632,"3,468",Abbey Games
15633,355,Digital Leisure Inc.
15634,12,Lukewarm Media
15635,"4,041",NeocoreGames
15636,"1,066",Stardock Entertainment
15637,158,"Arcen Games, LLC"
15638,437,I-Illusions
15639,"11,081",Humble Hearts LLC
15640,292,XYLA Entertainment
15641,272,Andrew Morrish
15642,17,"Codemasters Racing, Feral Interactive (Mac)"
15643,11,"Codemasters Racing, Feral Interactive (Mac)"
15644,52,"Codemasters Racing, Feral Interactive (Mac)"
15645,"6,673","Codemasters Racing, Feral Interactive (Mac)"
15646,26,Paradox Development Studio
15647,11,Paradox Development Studio
15648,20,Paradox Development Studio
15649,122,Paradox Development Studio
15650,131,Point Five Projects
15651,23,Dovetail Games
15652,809,Dreampainters
15653,"1,320",NIGORO
15654,"1,840",Wolfire Games
15655,"20,002",Spiral Game Studios
15656,138,Droqen
15657,412,Southend
15658,954,Minority Media Inc.
15659,"10,878",Bossa Studios
15660,83,Square Enix
15661,10,Dovetail Games
15662,328,Cube Roots
15663,193,Halycon Media GmbH &amp; Co. KG
15664,18,The Farm 51
15665,533,Binary Fortress Software
15666,"2,491",Reverie World Studios
15667,922,Colossal Order Ltd.
15668,130,Twisted Pixel Games
15669,"1,068","Eric Chahi, DotEmu"
15670,"3,991",Shiro Games
15671,195,Geniaware Srl
15672,35,Enigma SP
15673,182,24 Caret Games
15674,"5,071",Lo-Fi Games
15675,26,KrossRails
15676,"1,201",Funcom
15677,766,Stoic
15678,69,Milestone S.r.l.
15679,"6,803",Double Fine Productions
15680,"1,442",Gaijin Games
15681,942,Nadeo
15682,"11,054",Star Gem Inc.
15683,20,Star Gem Inc.
15684,34,Star Gem Inc.
15685,827,NGD Studios
15686,"2,656",Rebellion
15687,61,Ntronium Games
15688,30,Recoil Games
15689,12,Celianna
15690,16,Degica
15691,13,KADOKAWA
15692,106,The Sims Studio
15693,45,Double Fine Productions
15694,32,G-TraX
15695,13,Oovee® Game Studios
15696,11,Digital Train Model
15697,"1,048",Nihon Falcom
15698,283,Cyanide Montreal
15699,"1,137",Megadev
15700,97,"Arcen Games, LLC"
15701,12,Haemimont Games
15702,"1,106",Born Ready Games Ltd.
15703,"1,539",Double Fine Productions
15704,"2,939",NAMCO
15705,"1,065",Scirra
15706,"1,188",Ed Key and David Kanaga
15707,"9,014",Alexander Bruce
15708,"1,085",Haemimont Games
15709,83,Cadenza Interactive
15710,"1,980",UL
15711,233,Puppygames
15712,514,SkyGoblin
15713,10,Team17 Digital Ltd
15714,11,Team17 Digital Ltd
15715,19,Team17 Digital Ltd
15716,23,Dovetail Games
15717,13,"Ironclad Games, Stardock Entertainment"
15718,"1,309",EightyEightGames
15719,49,Paradox Development Studio
15720,34,Paradox Development Studio
15721,"3,959",Beamdog
15722,38,Pieces Interactive
15723,14,Dovetail Games
15724,21,The Farm 51
15725,67,Gaijin Games
15726,60,Nevercenter Ltd. Co.
15727,"2,510",Black Pants Studio
15728,10,Lukewarm Media
15729,521,Kerberos Productions
15730,67,Liquid Entertainment
15731,219,KING Art
15732,"1,505",Wormwood Studios
15733,423,Spry Fox LLC
15734,"2,473",NEXON Korea Corp.
15735,12,Digital Train Model
15736,874,BlackMark Studio
15737,352,SEGA
15738,"1,894",CSR-Studios
15739,10,2x2 Games
15740,"2,298",KADOKAWA
15741,15,ACD Systems International Inc.
15742,"3,344",Tomorrow Corporation
15743,141,SEGA
15744,"3,978",SEGA
15745,"4,261",5th Cell Media
15746,"42,314",Daybreak Game Company
15747,350,Golgoth Studio
15748,13,The Sims Studio
15749,129,The Sims Studio
15750,137,The Sims Studio
15751,50,Dovetail Games
15752,35,Dovetail Games
15753,"14,347",Terry Cavanagh
15754,"2,799",Traveller's Tales
15755,192,Keen Software House
15756,"8,159",Muse Games
15757,194,Larian Studios
15758,"1,678",Larian Studios
15759,497,2x2 Games
15760,"2,070","Level Up Labs, LLC"
15761,"6,026",Unknown Worlds Entertainment
15762,"1,761",The Farm 51
15763,242,Might and Delight
15764,38,Robot Entertainment
15765,534,Serious Brew
15766,64,Cobra Mobile
